carrier_mode,actual_ship,actual_delivery,carrier_posted_service_days,customer_distance,truckload_service_days,all_modes_goal_transit_days,actual_transit_days,otd_designation,load_id_pseudo,carrier_pseudo,origin_zip_3d,dest_zip_3d,ship_dow,ship_week,ship_month,ship_year,lane_zip3_pair,lane_id,distance_bucket
Truckload,2023-04-14 10:35:00,2023-04-18 08:06:00,,1412,3.0,3,2,Delivered Early,d66c468d63a3,cd870e9d66f4,441xx,588xx,4,15,4,2023,OH→ND,df076be65eea,1k-2k
Truckload,2023-04-14 11:00:00,2023-04-17 09:30:00,,1086,3.0,3,1,Delivered Early,8f07e68bf80e,dbfc03065eae,441xx,336xx,4,15,4,2023,441xx→336xx,4b0a63974fe1,1k-2k
LTL,2023-04-14 11:40:00,2023-04-19 11:55:00,1.0,334,,1,3,Late,37487cacbd7a,de78ac80b8a6,067xx,172xx,4,15,4,2023,067xx→172xx,3dab1a768e37,250-500
LTL,2023-04-14 11:41:00,2023-04-18 13:47:00,2.0,451,,2,2,On Time,56f81139650f,b8e932b33b01,441xx,076xx,4,15,4,2023,441xx→076xx,5dc07f129085,250-500
LTL,2023-04-14 11:41:00,2023-04-18 10:21:00,2.0,459,,2,2,On Time,99825f649258,b8e932b33b01,441xx,111xx,4,15,4,2023,441xx→111xx,3d3e5f399ed1,250-500
LTL,2023-04-14 11:41:00,2023-04-17 08:58:00,2.0,419,,2,1,Delivered Early,06f17a87ef67,b8e932b33b01,441xx,240xx,4,15,4,2023,441xx→240xx,aae69595f011,250-500
TL Flatbed,2023-04-14 12:00:00,2023-04-17 08:00:00,,538,2.0,2,1,Delivered Early,9f496e0b0b1b,7fa7f958bd51,441xx,370xx,4,15,4,2023,441xx→370xx,fc2f98c6b522,500-1k
LTL,2023-04-14 12:10:00,2023-04-17 13:34:00,1.0,58,,1,1,On Time,ab563449c34d,ae9d1671f54a,751xx,750xx,4,15,4,2023,751xx→750xx,9147d9050936,0-100
Truckload,2023-04-14 13:00:00,2023-04-17 12:24:00,,741,2.0,2,1,Delivered Early,5f2a521f42a4,dbfc03065eae,441xx,300xx,4,15,4,2023,441xx→300xx,4767e6c1118e,500-1k
Truckload,2023-04-14 13:00:00,2023-04-17 08:15:00,,773,2.0,2,1,Delivered Early,035c44b8e4da,dbfc03065eae,441xx,550xx,4,15,4,2023,OH→MN,1b280ea7d832,500-1k
LTL,2023-04-14 13:08:00,2023-04-20 12:35:00,5.0,2291,,5,4,Delivered Early,3f2b14330e51,0e32a59c0c8e,172xx,898xx,4,15,4,2023,172xx→898xx,3f2cb8292424,2k+
LTL,2023-04-14 13:08:00,2023-04-17 14:32:00,2.0,795,,2,1,Delivered Early,5449f9a39326,0e32a59c0c8e,172xx,539xx,4,15,4,2023,PA→WI,788599a3d717,500-1k
LTL,2023-04-14 13:08:00,2023-04-17 13:37:00,3.0,428,,3,1,Delivered Early,49001b56c87d,0e32a59c0c8e,172xx,416xx,4,15,4,2023,172xx→416xx,3d3f0a0d6235,250-500
LTL,2023-04-14 13:09:00,2023-05-02 14:50:00,6.0,2611,,6,12,Late,d44d33e5461b,0e32a59c0c8e,172xx,956xx,4,15,4,2023,172xx→956xx,c8be78fd3a60,2k+
LTL,2023-04-14 13:09:00,2023-04-17 11:38:00,1.0,194,,1,1,On Time,c8bdce54c970,0e32a59c0c8e,172xx,184xx,4,15,4,2023,172xx→184xx,535714e3be53,100-250
LTL,2023-04-14 13:10:00,2023-04-17 11:15:00,1.0,273,,1,1,On Time,9ce4b3ef2e44,0e32a59c0c8e,172xx,441xx,4,15,4,2023,172xx→441xx,969fed89d97f,250-500
LTL,2023-04-14 13:14:00,2023-04-19 12:18:00,4.0,2093,,4,3,Delivered Early,1bd207922e5d,0e32a59c0c8e,705xx,898xx,4,15,4,2023,705xx→898xx,b393caf95d92,2k+
LTL,2023-04-14 13:36:00,2023-04-19 10:16:00,5.0,2143,,5,3,Delivered Early,4feb2be302f0,d29d021b03f6,920xx,544xx,4,15,4,2023,920xx→544xx,b09b8155d229,2k+
LTL,2023-04-14 14:00:00,2023-04-18 12:32:00,2.0,668,,2,2,On Time,ffd433ee3633,0e32a59c0c8e,898xx,591xx,4,15,4,2023,898xx→591xx,9decb95b22bc,500-1k
LTL,2023-04-14 14:01:00,2023-04-17 10:07:00,1.0,231,,1,1,On Time,d43ace016018,0e32a59c0c8e,898xx,841xx,4,15,4,2023,898xx→841xx,c3175db902ef,100-250
LTL,2023-04-14 14:05:00,2023-04-26 14:48:00,1.0,147,,1,8,Late,689d3cb9d8cb,0e32a59c0c8e,171xx,184xx,4,15,4,2023,PA→PA,331a788ed75f,100-250
LTL,2023-04-14 14:06:00,2023-04-18 10:45:00,2.0,731,,2,2,On Time,f1fdeca0db6b,0e32a59c0c8e,171xx,301xx,4,15,4,2023,171xx→301xx,f0a4c8cb9edc,500-1k
LTL,2023-04-14 14:32:00,2023-04-19 14:25:00,3.0,853,,3,3,On Time,0f7d0b632e39,0e32a59c0c8e,827xx,837xx,4,15,4,2023,WE→WE,f69594a24cf3,500-1k
LTL,2023-04-14 14:32:00,2023-04-18 11:43:00,1.0,382,,1,2,Late,61d525080594,0e32a59c0c8e,827xx,804xx,4,15,4,2023,827xx→804xx,ac42e03f125e,250-500
LTL,2023-04-14 14:36:00,2023-04-21 11:42:00,5.0,2305,,5,5,On Time,f8bd115d12be,0e32a59c0c8e,898xx,172xx,4,15,4,2023,898xx→172xx,316587e33693,2k+
LTL,2023-04-14 14:36:00,2023-04-20 10:33:00,4.0,1343,,4,4,On Time,650d3e385981,0e32a59c0c8e,898xx,797xx,4,15,4,2023,898xx→797xx,776b85538b51,1k-2k
LTL,2023-04-14 15:11:00,2023-04-17 13:43:00,4.0,315,,4,1,Delivered Early,07c8ed249acd,0e32a59c0c8e,841xx,894xx,4,15,4,2023,UT→NV,880d82379dd6,250-500
LTL,2023-04-14 15:16:00,2023-04-19 11:49:00,3.0,1474,,3,3,On Time,70d9ad5bf2f1,0e32a59c0c8e,774xx,172xx,4,15,4,2023,774xx→172xx,572db498a8b3,1k-2k
Truckload,2023-04-14 15:21:00,2023-04-17 12:16:00,,975,2.0,2,1,Delivered Early,34e4359bcee0,e241c58d2bfc,750xx,857xx,4,15,4,2023,750xx→857xx,316d5cb5cb70,500-1k
LTL,2023-04-14 15:24:00,2023-04-18 00:00:00,2.0,627,,2,2,On Time,c73369733d0c,ae9d1671f54a,544xx,441xx,4,15,4,2023,544xx→441xx,edda6970a7c9,500-1k
LTL,2023-04-14 15:31:00,2023-04-18 11:24:00,1.0,241,,1,2,Late,eb78291f0dcc,0e32a59c0c8e,240xx,172xx,4,15,4,2023,240xx→172xx,186316684343,100-250
LTL,2023-04-14 15:38:00,2023-04-17 15:41:00,2.0,463,,2,1,Delivered Early,3ed3295738cb,0e32a59c0c8e,840xx,827xx,4,15,4,2023,WE→WE,f69594a24cf3,250-500
LTL,2023-04-14 15:46:00,2023-04-19 11:49:00,3.0,1049,,3,3,On Time,ea42f06f9e3f,0e32a59c0c8e,727xx,172xx,4,15,4,2023,727xx→172xx,058457a86928,1k-2k
LTL,2023-04-14 16:00:00,2023-04-19 12:21:00,1.0,293,,1,3,Late,1855ac563a52,0e32a59c0c8e,441xx,922xx,4,15,4,2023,441xx→922xx,63803ab3ad1f,250-500
LTL,2023-04-14 16:00:00,2023-04-19 11:52:00,3.0,1186,,3,3,On Time,fbd1a72a99a0,0e32a59c0c8e,441xx,752xx,4,15,4,2023,441xx→752xx,bbe1adb0a58e,1k-2k
LTL,2023-04-14 16:01:00,2023-04-19 11:36:00,1.0,382,,1,3,Late,e9241e3864e7,0e32a59c0c8e,441xx,601xx,4,15,4,2023,441xx→601xx,a4bb820876b5,250-500
LTL,2023-04-14 16:01:00,2023-04-18 12:59:00,1.0,115,,1,2,Late,20389bbfaa5a,0e32a59c0c8e,441xx,160xx,4,15,4,2023,441xx→160xx,a797e8fcdce9,100-250
LTL,2023-04-14 16:02:00,2023-04-24 12:58:00,6.0,2316,,6,6,On Time,77c92154cc74,0e32a59c0c8e,441xx,917xx,4,15,4,2023,OH→CA,5c2e02de7609,2k+
LTL,2023-04-14 16:02:00,2023-04-20 16:54:00,4.0,1318,,4,4,On Time,ce3f2839f702,0e32a59c0c8e,441xx,805xx,4,15,4,2023,441xx→805xx,419111deea3e,1k-2k
LTL,2023-04-14 16:02:00,2023-04-20 11:42:00,4.0,1461,,4,4,On Time,f6938b927b17,0e32a59c0c8e,441xx,782xx,4,15,4,2023,441xx→782xx,290680ee715d,1k-2k
LTL,2023-04-14 16:03:00,2023-04-21 14:57:00,5.0,2472,,5,5,On Time,b8a4e6883902,0e32a59c0c8e,441xx,971xx,4,15,4,2023,OH→OR,6be1a2b70390,2k+
LTL,2023-04-14 16:03:00,2023-04-18 10:50:00,2.0,567,,2,2,On Time,84dcb2096c61,0e32a59c0c8e,441xx,420xx,4,15,4,2023,441xx→420xx,e238b14923f7,500-1k
LTL,2023-04-14 16:04:00,2023-04-20 19:06:00,4.0,2377,,4,4,On Time,012b4ed90fdf,0e32a59c0c8e,441xx,958xx,4,15,4,2023,441xx→958xx,ee3b8f76862e,2k+
LTL,2023-04-14 16:04:00,2023-04-19 13:46:00,2.0,496,,2,3,Late,bb968df03cf0,0e32a59c0c8e,441xx,282xx,4,15,4,2023,441xx→282xx,586a398af46f,250-500
LTL,2023-04-14 16:06:00,2023-04-20 14:46:00,4.0,1930,,4,4,On Time,cffd5eb67f60,0e32a59c0c8e,544xx,972xx,4,15,4,2023,WI→OR,f7f04f8bf5fe,1k-2k
LTL,2023-04-14 16:06:00,2023-04-20 11:45:00,4.0,1871,,4,4,On Time,8dd224b19350,0e32a59c0c8e,544xx,850xx,4,15,4,2023,544xx→850xx,c22e132308ce,1k-2k
LTL,2023-04-14 16:06:00,2023-04-18 11:24:00,1.0,211,,1,2,Late,ee05ceeaab35,0e32a59c0c8e,544xx,553xx,4,15,4,2023,544xx→553xx,1d121c16e84d,100-250
LTL,2023-04-14 16:07:00,2023-04-18 10:47:00,2.0,619,,2,2,On Time,439bbe3950a9,0e32a59c0c8e,544xx,441xx,4,15,4,2023,544xx→441xx,edda6970a7c9,500-1k
LTL,2023-04-14 16:07:00,2023-04-18 10:47:00,2.0,619,,2,2,On Time,b079b03ac7fa,0e32a59c0c8e,544xx,441xx,4,15,4,2023,544xx→441xx,edda6970a7c9,500-1k
LTL,2023-04-14 16:07:00,2023-04-18 09:47:00,2.0,961,,2,2,On Time,4b7b40a771c0,0e32a59c0c8e,544xx,187xx,4,15,4,2023,WI→PA,8eb6b130e1af,500-1k
LTL,2023-04-14 16:08:00,2023-04-21 18:39:00,5.0,2228,,5,5,On Time,686996c78732,0e32a59c0c8e,544xx,936xx,4,15,4,2023,WI→CA,c9eef1921db6,2k+
LTL,2023-04-14 16:08:00,2023-04-19 10:45:00,3.0,1019,,3,3,On Time,48bb0da823ca,0e32a59c0c8e,544xx,194xx,4,15,4,2023,WI→PA,8eb6b130e1af,1k-2k
LTL,2023-04-14 16:08:00,2023-04-17 11:33:00,1.0,12,,1,1,On Time,5ec1fb845e00,0e32a59c0c8e,544xx,544xx,4,15,4,2023,544xx→544xx,37eb716acb64,0-100
LTL,2023-04-14 16:13:00,2023-04-21 16:37:00,5.0,2439,,5,5,On Time,a50f05c4200b,0e32a59c0c8e,441xx,932xx,4,15,4,2023,441xx→932xx,c6a3e44b7125,2k+
LTL,2023-04-14 16:29:00,2023-04-17 14:19:00,1.0,8,,1,1,On Time,ca2cb21c1a33,0e32a59c0c8e,857xx,857xx,4,15,4,2023,857xx→857xx,c8d34aec7e26,0-100
LTL,2023-04-14 16:34:00,2023-04-18 14:44:00,2.0,368,,2,2,On Time,6ada1afd04b1,0e32a59c0c8e,172xx,515xx,4,15,4,2023,172xx→515xx,5b8096849e0e,250-500
LTL,2023-04-14 16:35:00,2023-04-21 13:40:00,5.0,2659,,5,5,On Time,5703da4d020b,0e32a59c0c8e,172xx,956xx,4,15,4,2023,172xx→956xx,c8be78fd3a60,2k+
LTL,2023-04-14 16:35:00,2023-04-20 12:29:00,5.0,2235,,5,4,Delivered Early,4fe962be1c50,0e32a59c0c8e,172xx,898xx,4,15,4,2023,172xx→898xx,3f2cb8292424,2k+
LTL,2023-04-14 16:35:00,2023-04-17 13:37:00,3.0,445,,3,1,Delivered Early,944f84c2887f,0e32a59c0c8e,172xx,416xx,4,15,4,2023,172xx→416xx,3d3f0a0d6235,250-500
LTL,2023-04-14 16:36:00,2023-04-19 14:07:00,3.0,1113,,3,3,On Time,429f892a31f9,0e32a59c0c8e,172xx,563xx,4,15,4,2023,172xx→563xx,e00c30dfd4b1,1k-2k
LTL,2023-04-14 16:36:00,2023-04-19 12:01:00,4.0,2005,,4,3,Delivered Early,19bdfc1763ec,0e32a59c0c8e,172xx,841xx,4,15,4,2023,172xx→841xx,0e8a611999fa,2k+
LTL,2023-04-14 16:36:00,2023-04-19 11:46:00,3.0,1003,,3,3,On Time,db5790300b12,0e32a59c0c8e,172xx,662xx,4,15,4,2023,PA→KS,ebd7221ac06f,1k-2k
LTL,2023-04-14 16:37:00,2023-04-20 10:42:00,4.0,1636,,4,4,On Time,eaddfc5f10de,0e32a59c0c8e,172xx,804xx,4,15,4,2023,172xx→804xx,c2a7fff35031,1k-2k
LTL,2023-04-14 16:37:00,2023-04-18 16:03:00,1.0,143,,1,2,Late,85e620128217,0e32a59c0c8e,172xx,215xx,4,15,4,2023,PA→MD,431494b313d0,100-250
LTL,2023-04-14 16:38:00,2023-04-18 17:17:00,4.0,1695,,4,2,Delivered Early,ad694bfa4737,0e32a59c0c8e,172xx,780xx,4,15,4,2023,172xx→780xx,2b625594922d,1k-2k
LTL,2023-04-14 16:50:00,2023-04-17 13:57:00,2.0,518,,2,1,Delivered Early,15061f153d0d,0e32a59c0c8e,293xx,172xx,4,15,4,2023,293xx→172xx,c0607aebfc95,500-1k
LTL,2023-04-14 17:12:00,2023-04-18 10:47:00,2.0,647,,2,2,On Time,0b681fc0e240,0e32a59c0c8e,544xx,441xx,4,15,4,2023,544xx→441xx,edda6970a7c9,500-1k
LTL,2023-04-14 17:26:00,2023-04-17 14:05:00,1.0,469,,1,1,On Time,9bc1ba2b2550,0e32a59c0c8e,956xx,925xx,4,15,4,2023,956xx→925xx,dc5a7ced5b43,250-500
LTL,2023-04-14 17:55:00,2023-04-20 15:33:00,4.0,2055,,4,4,On Time,58b9123960d8,0e32a59c0c8e,898xx,253xx,4,15,4,2023,WE→SO,cf0240637fd5,2k+
LTL,2023-04-14 17:55:00,2023-04-17 14:27:00,2.0,762,,2,1,Delivered Early,e8f256d8d761,0e32a59c0c8e,898xx,827xx,4,15,4,2023,898xx→827xx,c56e7c7b219d,500-1k
LTL,2023-04-14 18:24:00,2023-04-17 12:55:00,1.0,231,,1,1,On Time,4f527b3c7e97,0e32a59c0c8e,898xx,841xx,4,15,4,2023,898xx→841xx,c3175db902ef,100-250
LTL,2023-04-14 19:16:00,2023-04-17 13:33:00,1.0,20,,1,1,On Time,8096f6fa94e5,ae9d1671f54a,750xx,750xx,4,15,4,2023,750xx→750xx,8c225bc596a2,0-100
LTL,2023-04-14 19:26:00,2023-04-19 14:26:00,3.0,2133,,3,3,On Time,6b2ef4f8475e,0e32a59c0c8e,972xx,750xx,4,15,4,2023,972xx→750xx,03632a7c492b,2k+
LTL,2023-04-14 19:52:00,2023-04-25 13:19:00,5.0,1182,,5,7,Late,c9281faa0465,0e32a59c0c8e,750xx,827xx,4,15,4,2023,750xx→827xx,2fa8f85b69a2,1k-2k
LTL,2023-04-14 19:52:00,2023-04-20 19:13:00,7.0,1422,,7,4,Delivered Early,3317ec805a07,0e32a59c0c8e,750xx,893xx,4,15,4,2023,750xx→893xx,c118f0cff7b9,1k-2k
LTL,2023-04-14 19:52:00,2023-04-20 13:49:00,4.0,1734,,4,4,On Time,430a6c3df528,0e32a59c0c8e,750xx,956xx,4,15,4,2023,750xx→956xx,41f3ea53e264,1k-2k
LTL,2023-04-14 19:52:00,2023-04-19 15:34:00,3.0,1734,,3,3,On Time,15acf238b426,0e32a59c0c8e,750xx,956xx,4,15,4,2023,750xx→956xx,41f3ea53e264,1k-2k
LTL,2023-04-14 19:52:00,2023-04-19 15:19:00,3.0,1638,,3,3,On Time,54fa067b25b5,0e32a59c0c8e,750xx,898xx,4,15,4,2023,750xx→898xx,d93723bc9be8,1k-2k
LTL,2023-04-14 19:52:00,2023-04-19 14:36:00,3.0,1049,,3,3,On Time,3aad6f98dd50,0e32a59c0c8e,750xx,253xx,4,15,4,2023,750xx→253xx,25655894d92e,1k-2k
LTL,2023-04-14 19:52:00,2023-04-19 13:45:00,3.0,1325,,3,3,On Time,300928700530,0e32a59c0c8e,750xx,157xx,4,15,4,2023,750xx→157xx,5a6fb418476f,1k-2k
LTL,2023-04-14 19:52:00,2023-04-19 13:11:00,3.0,1330,,3,3,On Time,b7aa6460f977,0e32a59c0c8e,750xx,331xx,4,15,4,2023,750xx→331xx,0cc9339fa45f,1k-2k
LTL,2023-04-14 19:52:00,2023-04-19 13:09:00,3.0,1120,,3,3,On Time,208a162ffed6,0e32a59c0c8e,750xx,437xx,4,15,4,2023,750xx→437xx,e90cad969646,1k-2k
LTL,2023-04-14 19:52:00,2023-04-19 12:47:00,3.0,1430,,3,3,On Time,a3ddd737ff5d,0e32a59c0c8e,750xx,591xx,4,15,4,2023,750xx→591xx,fbed85fe876e,1k-2k
LTL,2023-04-14 19:52:00,2023-04-19 12:23:00,3.0,1160,,3,3,On Time,876406796da2,0e32a59c0c8e,750xx,845xx,4,15,4,2023,750xx→845xx,2f30f23500ee,1k-2k
LTL,2023-04-14 19:52:00,2023-04-19 12:01:00,3.0,1408,,3,3,On Time,e731c1c647fd,0e32a59c0c8e,750xx,841xx,4,15,4,2023,750xx→841xx,22a5bad2a7e6,1k-2k
LTL,2023-04-14 19:52:00,2023-04-19 10:59:00,3.0,1710,,3,3,On Time,05c55bcc5d39,0e32a59c0c8e,750xx,010xx,4,15,4,2023,750xx→010xx,a935aa4c7db8,1k-2k
LTL,2023-04-14 19:52:00,2023-04-18 17:11:00,2.0,975,,2,2,On Time,a2e29abd7fad,0e32a59c0c8e,750xx,857xx,4,15,4,2023,750xx→857xx,316d5cb5cb70,500-1k
LTL,2023-04-14 19:52:00,2023-04-18 16:46:00,2.0,999,,2,2,On Time,02ea2dcffb5c,0e32a59c0c8e,750xx,532xx,4,15,4,2023,750xx→532xx,c3a058c73a07,500-1k
LTL,2023-04-14 19:52:00,2023-04-18 15:52:00,3.0,1218,,3,2,Delivered Early,3603bce4baeb,0e32a59c0c8e,750xx,827xx,4,15,4,2023,750xx→827xx,2fa8f85b69a2,1k-2k
LTL,2023-04-14 19:52:00,2023-04-18 15:44:00,7.0,1559,,7,2,Delivered Early,1a29619f6971,0e32a59c0c8e,750xx,890xx,4,15,4,2023,750xx→890xx,912b247a9f8b,1k-2k
LTL,2023-04-14 19:52:00,2023-04-18 15:14:00,3.0,891,,3,2,Delivered Early,0b5641e80dd0,0e32a59c0c8e,750xx,521xx,4,15,4,2023,TX→IA,5cba7fbcde42,500-1k
LTL,2023-04-14 19:52:00,2023-04-18 15:03:00,6.0,1723,,6,2,Delivered Early,665e8c549d6b,0e32a59c0c8e,750xx,894xx,4,15,4,2023,750xx→894xx,b2af4ca418c9,1k-2k
LTL,2023-04-14 19:52:00,2023-04-18 13:44:00,2.0,927,,2,2,On Time,4e118227a498,0e32a59c0c8e,750xx,403xx,4,15,4,2023,TX→KY,9c0d0c172b0a,500-1k
LTL,2023-04-14 19:52:00,2023-04-18 13:18:00,2.0,238,,2,2,On Time,2e443ac4435b,0e32a59c0c8e,750xx,719xx,4,15,4,2023,750xx→719xx,e2d7d3077acc,100-250
LTL,2023-04-14 19:52:00,2023-04-18 12:50:00,3.0,1103,,3,2,Delivered Early,3855896213a3,0e32a59c0c8e,750xx,826xx,4,15,4,2023,750xx→826xx,e2394ac06950,1k-2k
LTL,2023-04-14 19:52:00,2023-04-18 12:36:00,2.0,1215,,2,2,On Time,8853665c6315,0e32a59c0c8e,750xx,275xx,4,15,4,2023,750xx→275xx,fe0215652500,1k-2k
LTL,2023-04-14 19:52:00,2023-04-18 12:31:00,3.0,1243,,3,2,Delivered Early,cdde3f41c6fd,0e32a59c0c8e,750xx,585xx,4,15,4,2023,SO→MW,4eedd2051433,1k-2k
LTL,2023-04-14 19:52:00,2023-04-18 11:32:00,3.0,1638,,3,2,Delivered Early,7700b3db18ea,0e32a59c0c8e,750xx,898xx,4,15,4,2023,750xx→898xx,d93723bc9be8,1k-2k
LTL,2023-04-14 19:52:00,2023-04-18 10:28:00,4.0,1629,,4,2,Delivered Early,e196de9e514f,0e32a59c0c8e,750xx,597xx,4,15,4,2023,750xx→597xx,cca8ceb93fa1,1k-2k
LTL,2023-04-14 19:52:00,2023-04-18 08:57:00,2.0,686,,2,2,On Time,9786399b5172,0e32a59c0c8e,750xx,370xx,4,15,4,2023,750xx→370xx,7ea2728a98ad,500-1k
LTL,2023-04-14 19:52:00,2023-04-17 11:59:00,2.0,662,,2,1,Delivered Early,146ece756d0b,0e32a59c0c8e,750xx,357xx,4,15,4,2023,750xx→357xx,2fc8b25616cb,500-1k
LTL,2023-04-14 20:08:00,2023-04-18 13:46:00,2.0,989,,2,2,On Time,1fc0c698e41b,0e32a59c0c8e,750xx,531xx,4,15,4,2023,750xx→531xx,2066514cf69a,500-1k
LTL,2023-04-14 20:09:00,2023-04-18 13:46:00,2.0,989,,2,2,On Time,fe357494f3e5,0e32a59c0c8e,750xx,531xx,4,15,4,2023,750xx→531xx,2066514cf69a,500-1k
LTL,2023-04-17 06:27:00,2023-04-21 15:03:00,5.0,1756,,5,4,Delivered Early,0b697b8a498f,0e32a59c0c8e,515xx,591xx,0,16,4,2023,515xx→591xx,dc29d5611191,1k-2k
Truckload,2023-04-17 08:00:00,2023-04-19 08:00:00,,614,2.0,2,2,On Time,a3890efe8686,e6c81f092efd,441xx,637xx,0,16,4,2023,OH→MO,bc6a9d66386e,500-1k
TL Flatbed,2023-04-17 08:00:00,2023-04-18 08:00:00,,317,1.0,1,1,On Time,504011a1a698,cd870e9d66f4,857xx,799xx,0,16,4,2023,AZ→TX,bbcf1db073f5,250-500
LTL,2023-04-17 09:27:00,2023-04-24 11:09:00,2.0,393,,2,5,Late,6a1ecf0706f4,0e32a59c0c8e,515xx,172xx,0,16,4,2023,515xx→172xx,c783415c992e,250-500
Truckload,2023-04-17 09:32:00,2023-04-19 12:40:00,,1351,3.0,3,2,Delivered Early,6b83943769f9,dbfc03065eae,441xx,801xx,0,16,4,2023,441xx→801xx,01ac72d80ff3,1k-2k
Truckload,2023-04-17 12:00:00,2023-04-21 08:00:00,,2057,5.0,5,4,Delivered Early,32d226cf932e,cd870e9d66f4,898xx,352xx,0,16,4,2023,WE→SO,cf0240637fd5,2k+
Truckload,2023-04-17 12:00:00,2023-04-19 10:00:00,,1638,4.0,4,2,Delivered Early,a64f0dd008a9,2c6be28324ea,750xx,898xx,0,16,4,2023,750xx→898xx,d93723bc9be8,1k-2k
Truckload,2023-04-17 12:00:00,2023-04-18 08:00:00,,231,1.0,1,1,On Time,0328312354ef,7fa7f958bd51,898xx,841xx,0,16,4,2023,898xx→841xx,c3175db902ef,100-250
Truckload,2023-04-17 13:00:00,2023-04-19 10:03:00,,918,2.0,2,2,On Time,f26c06b8d19c,cd870e9d66f4,377xx,750xx,0,16,4,2023,377xx→750xx,6f468abc8cc8,500-1k
LTL,2023-04-17 13:37:00,2023-04-26 19:08:00,7.0,1679,,7,7,On Time,262fadf2450a,0e32a59c0c8e,532xx,893xx,0,16,4,2023,MW→WE,4ca0c7128bb3,1k-2k
LTL,2023-04-17 13:37:00,2023-04-19 14:07:00,2.0,413,,2,2,On Time,ddf2e4453544,0e32a59c0c8e,532xx,563xx,0,16,4,2023,532xx→563xx,ee353f603c17,250-500
LTL,2023-04-17 13:49:00,2023-04-20 11:49:00,2.0,401,,2,3,Late,bfc82b4f5bfe,0e32a59c0c8e,286xx,172xx,0,16,4,2023,286xx→172xx,fbb1032d31a2,250-500
LTL,2023-04-17 13:58:00,2023-04-19 10:30:00,3.0,725,,3,2,Delivered Early,c37cfc2985ae,0e32a59c0c8e,172xx,420xx,0,16,4,2023,172xx→420xx,fed59cb0e1a8,500-1k
LTL,2023-04-17 13:58:00,2023-04-18 14:04:00,1.0,87,,1,1,On Time,e87f225150aa,0e32a59c0c8e,172xx,155xx,0,16,4,2023,172xx→155xx,7eee5e261de2,0-100
Truckload,2023-04-17 13:59:00,2023-04-19 11:52:00,,975,2.0,2,2,On Time,71a346a7b7ee,e241c58d2bfc,857xx,750xx,0,16,4,2023,857xx→750xx,987e93264198,500-1k
Truckload,2023-04-17 14:30:00,2023-04-19 12:00:00,,918,2.0,2,2,On Time,ff8672281103,cd870e9d66f4,377xx,750xx,0,16,4,2023,377xx→750xx,6f468abc8cc8,500-1k
LTL,2023-04-17 14:33:00,2023-04-21 11:29:00,3.0,1096,,3,4,Late,61c5558c1e31,d29d021b03f6,492xx,750xx,0,16,4,2023,492xx→750xx,d259c8421ac0,1k-2k
Truckload,2023-04-17 14:49:00,2023-04-19 13:30:00,,791,2.0,2,2,On Time,0edaadf68922,cd870e9d66f4,617xx,750xx,0,16,4,2023,617xx→750xx,fea9f01cb177,500-1k
LTL,2023-04-17 15:07:00,2023-04-19 10:59:00,2.0,755,,2,2,On Time,24f09ef5069f,0e32a59c0c8e,242xx,010xx,0,16,4,2023,242xx→010xx,e69f8f3e0034,500-1k
LTL,2023-04-17 15:15:00,2023-04-19 13:17:00,2.0,647,,2,2,On Time,f406e49ac2f3,0e32a59c0c8e,544xx,441xx,0,16,4,2023,544xx→441xx,edda6970a7c9,500-1k
LTL,2023-04-17 15:21:00,2023-04-19 13:19:00,2.0,1015,,2,2,On Time,578bac433e43,0e32a59c0c8e,750xx,532xx,0,16,4,2023,750xx→532xx,c3a058c73a07,1k-2k
LTL,2023-04-17 15:41:00,2023-04-19 19:03:00,2.0,408,,2,2,On Time,1ce695ad519b,0e32a59c0c8e,827xx,816xx,0,16,4,2023,WY→CO,1cfa4da85063,250-500
Truckload,2023-04-17 15:45:00,2023-04-18 12:00:00,,975,2.0,2,1,Delivered Early,3b92004213db,a1f6e862ef0a,750xx,857xx,0,16,4,2023,750xx→857xx,316d5cb5cb70,500-1k
LTL,2023-04-17 16:02:00,2023-04-19 12:47:00,2.0,550,,2,2,On Time,f6fdfa8ba1d9,0e32a59c0c8e,806xx,591xx,0,16,4,2023,806xx→591xx,dc63bbe89c30,500-1k
LTL,2023-04-17 16:08:00,2023-04-21 11:29:00,2.0,887,,2,4,Late,85bc52b84843,d29d021b03f6,479xx,750xx,0,16,4,2023,479xx→750xx,565e06e278e5,500-1k
LTL,2023-04-17 16:09:00,2023-04-20 15:38:00,3.0,1295,,3,3,On Time,24c2a68cbbd9,b8e932b33b01,544xx,797xx,0,16,4,2023,WI→TX,b1ef7dca9dce,1k-2k
LTL,2023-04-17 16:37:00,2023-04-21 11:30:00,5.0,2073,,5,4,Delivered Early,e68df6136806,ae9d1671f54a,980xx,750xx,0,16,4,2023,980xx→750xx,73f25041affe,2k+
LTL,2023-04-17 16:46:00,2023-04-20 12:51:00,3.0,1404,,3,3,On Time,4db0e71e1e57,0e32a59c0c8e,441xx,809xx,0,16,4,2023,441xx→809xx,06e127ca6c92,1k-2k
LTL,2023-04-17 16:48:00,2023-04-18 11:21:00,1.0,154,,1,1,On Time,499c18ec771c,0e32a59c0c8e,441xx,481xx,0,16,4,2023,441xx→481xx,8bb5a253a562,100-250
